# Metal Halide
# average spectrum 
# W	S
475	0.14201685
495	0.283085175
515	0.35040755
535	0.766146725
555	0.4998504
575	0.5532657
595	0.983233425
615	0.36022295
635	0.266807525
655	0.21215145
675	0.28764235
695	0.1723728
715	0.109782175
735	0.002857475
