0.372000	1.425503	1.492183	1.565423	1.646223	1.735785	1.835563	1.947330	2.073263	2.216059	2.379086	2.566595	2.784006	3.038299	3.338580	3.696871	4.129271	4.657662	5.312270	6.135607	7.188659	8.560877	
0.374000	1.401232	1.467099	1.539470	1.619337	1.707896	1.806590	1.917181	2.041832	2.183222	2.344699	2.530488	2.745973	2.998089	3.295881	3.651290	4.080300	4.604627	5.254260	6.071350	7.116329	8.477775	
0.376000	1.377625	1.442703	1.514228	1.593189	1.680772	1.778411	1.887858	2.011261	2.151283	2.311252	2.495366	2.708973	2.958966	3.254329	3.606922	4.032616	4.552964	5.197717	6.008672	7.045710	8.396547	
0.378000	1.354663	1.418971	1.489675	1.567754	1.654388	1.751001	1.859335	1.981524	2.120215	2.278714	2.461195	2.672972	2.920894	3.213886	3.563728	3.986177	4.502627	5.142594	5.947520	6.976746	8.317130	
0.380000	1.332323	1.395884	1.465789	1.543010	1.628720	1.724336	1.831586	1.952593	2.089987	2.247056	2.427946	2.637938	2.883839	3.174516	3.521668	3.940942	4.453573	5.088842	5.887844	6.909382	8.239464	
0.382000	1.310586	1.373421	1.442548	1.518935	1.603746	1.698391	1.804586	1.924443	2.060575	2.216250	2.395588	2.603841	2.847770	3.136185	3.480707	3.896872	4.405759	5.036417	5.829596	6.843565	8.163494	
0.384000	1.289433	1.351561	1.419931	1.495507	1.579444	1.673144	1.778312	1.897049	2.031951	2.186268	2.364094	2.570649	2.812653	3.098858	3.440808	3.853930	4.359145	4.985276	5.772728	6.779244	8.089162	
0.386000	1.268847	1.330286	1.397921	1.472706	1.555793	1.648572	1.752741	1.870387	2.004091	2.157084	2.333436	2.538335	2.778458	3.062504	3.401937	3.812078	4.313693	4.935377	5.717196	6.716370	8.016416	
0.388000	1.248808	1.309578	1.376497	1.450513	1.532771	1.624655	1.727851	1.844434	1.976971	2.128673	2.303587	2.506870	2.745157	3.027091	3.364062	3.771281	4.269364	4.886679	5.662956	6.654897	7.945205	
0.390000	1.229301	1.289420	1.355640	1.428909	1.510361	1.601372	1.703620	1.819168	1.950567	2.101011	2.274523	2.476227	2.712721	2.992590	3.327150	3.731507	4.226122	4.839144	5.609966	6.594779	7.875479	
0.392000	1.210309	1.269793	1.335335	1.407875	1.488541	1.578703	1.680028	1.794567	1.924858	2.074075	2.246217	2.446381	2.681122	2.958972	3.291171	3.692722	4.183934	4.792734	5.558187	6.535973	7.807191	
0.394000	1.191815	1.250682	1.315563	1.387393	1.467296	1.556630	1.657056	1.770611	1.899821	2.047841	2.218648	2.417307	2.650335	2.926209	3.256096	3.654894	4.142763	4.747414	5.507579	6.478436	7.740295	
0.396000	1.173805	1.232070	1.296308	1.367448	1.446605	1.535134	1.634683	1.747280	1.875436	2.022288	2.191791	2.388981	2.620333	2.894274	3.221896	3.617994	4.102580	4.703148	5.458104	6.422129	7.674748	
0.398000	1.156263	1.213944	1.277555	1.348022	1.426454	1.514197	1.612892	1.724555	1.851682	1.997395	2.165625	2.361379	2.591093	2.863141	3.188543	3.581992	4.063353	4.659903	5.409727	6.367011	7.610506	
0.400000	1.139176	1.196287	1.259288	1.329099	1.406825	1.493803	1.591665	1.702416	1.828541	1.973142	2.140129	2.334478	2.562591	2.832786	3.156011	3.546860	4.025050	4.617647	5.362413	6.313046	7.547529	
0.402000	1.122530	1.179085	1.241493	1.310665	1.387702	1.473934	1.570984	1.680847	1.805994	1.949509	2.115281	2.308259	2.534803	2.803183	3.124275	3.512570	3.987644	4.576348	5.316129	6.260197	7.485778	
0.404000	1.106312	1.162326	1.224154	1.292705	1.369070	1.454575	1.550834	1.659831	1.784022	1.926477	2.091063	2.282699	2.507709	2.774310	3.093309	3.479097	3.951106	4.535977	5.270842	6.208429	7.425214	
0.406000	1.090508	1.145996	1.207260	1.275204	1.350915	1.435711	1.531198	1.639349	1.762608	1.904028	2.067454	2.257778	2.481286	2.746145	3.063091	3.446415	3.915409	4.496504	5.226520	6.157709	7.365801	
0.408000	1.075107	1.130081	1.190795	1.258148	1.333222	1.417327	1.512060	1.619386	1.741736	1.882144	2.044437	2.233477	2.455514	2.718665	3.033596	3.414500	3.880527	4.457902	5.183134	6.108004	7.307504	
0.410000	1.060097	1.114570	1.174748	1.241525	1.315977	1.399408	1.493407	1.599928	1.721388	1.860809	2.021993	2.209777	2.430374	2.691850	3.004803	3.383328	3.846435	4.420143	5.140655	6.059283	7.250289	
0.412000	1.045465	1.099451	1.159107	1.225322	1.299168	1.381941	1.475223	1.580957	1.701551	1.840006	2.000106	2.186661	2.405846	2.665680	2.976690	3.352876	3.813108	4.383201	5.099055	6.011515	7.194122	
0.414000	1.031201	1.084712	1.143858	1.209526	1.282780	1.364912	1.457494	1.562461	1.682207	1.819718	1.978758	2.164110	2.381912	2.640134	2.949236	3.323122	3.780523	4.347052	5.058306	5.964671	7.138973	
0.416000	1.017294	1.070342	1.128991	1.194125	1.266802	1.348308	1.440208	1.544426	1.663343	1.799932	1.957934	2.142107	2.358554	2.615195	2.922422	3.294045	3.748657	4.311671	5.018383	5.918724	7.084810	
0.418000	1.003734	1.056330	1.114495	1.179108	1.251223	1.332117	1.423351	1.526836	1.644944	1.780631	1.937618	2.120637	2.335755	2.590843	2.896229	3.265624	3.717488	4.277034	4.979261	5.873645	7.031605	
0.420000	0.990511	1.042666	1.100359	1.164464	1.236029	1.316328	1.406910	1.509680	1.626997	1.761801	1.917795	2.099683	2.313497	2.567062	2.870636	3.237840	3.686996	4.243119	4.940914	5.829410	6.979329	
0.422000	0.977615	1.029340	1.086572	1.150181	1.221211	1.300927	1.390873	1.492945	1.609489	1.743430	1.898451	2.079230	2.291766	2.543834	2.845628	3.210673	3.657159	4.209904	4.903320	5.785991	6.927955	
0.424000	0.965036	1.016342	1.073125	1.136250	1.206756	1.285904	1.375230	1.476619	1.592406	1.725502	1.879571	2.059264	2.270545	2.521143	2.821185	3.184104	3.627958	4.177368	4.866456	5.743366	6.877456	
0.426000	0.952765	1.003662	1.060007	1.122660	1.192656	1.271249	1.359968	1.460689	1.575737	1.708006	1.861141	2.039769	2.249819	2.498972	2.797291	3.158117	3.599373	4.145490	4.830300	5.701511	6.827806	
0.428000	0.940794	0.991292	1.047209	1.109401	1.178898	1.256950	1.345076	1.445145	1.559469	1.690929	1.843150	2.020733	2.229574	2.477307	2.773930	3.132693	3.571387	4.114251	4.794831	5.660402	6.778982	
0.430000	0.929114	0.979223	1.034723	1.096465	1.165475	1.242997	1.330543	1.429975	1.543590	1.674258	1.825583	2.002141	2.209795	2.456132	2.751086	3.107815	3.543982	4.083631	4.760028	5.620018	6.730959	
0.432000	0.917718	0.967447	1.022538	1.083841	1.152376	1.229380	1.316361	1.415168	1.528091	1.657982	1.808429	1.983982	2.190469	2.435434	2.728744	3.083469	3.517139	4.053613	4.725872	5.580338	6.683714	
0.434000	0.906596	0.955954	1.010648	1.071522	1.139592	1.216091	1.302518	1.400714	1.512959	1.642090	1.791676	1.966242	2.171584	2.415197	2.706889	3.059637	3.490843	4.024178	4.692343	5.541341	6.637226	
0.436000	0.895741	0.944738	0.999043	1.059498	1.127115	1.203119	1.289004	1.386604	1.498184	1.626570	1.775312	1.948909	2.153125	2.395410	2.685506	3.036304	3.465077	3.995309	4.659424	5.503007	6.591472	
0.438000	0.885147	0.933790	0.987715	1.047761	1.114934	1.190456	1.275812	1.372827	1.483757	1.611413	1.759325	1.931972	2.135081	2.376058	2.664583	3.013457	3.439827	3.966989	4.627096	5.465317	6.546433	
0.440000	0.874804	0.923103	0.976658	1.036303	1.103044	1.178093	1.262931	1.359374	1.469667	1.596607	1.743707	1.915419	2.117439	2.357129	2.644105	2.991080	3.415075	3.939203	4.595342	5.428252	6.502088	
0.442000	0.864708	0.912669	0.965862	1.025117	1.091434	1.166021	1.250353	1.346236	1.455905	1.582143	1.728445	1.899239	2.100189	2.338611	2.624060	2.969161	3.390809	3.911935	4.564146	5.391796	6.458417	
0.444000	0.854850	0.902482	0.955322	1.014195	1.080098	1.154233	1.238069	1.333403	1.442461	1.568011	1.713530	1.883422	2.083319	2.320492	2.604435	2.947685	3.367014	3.885169	4.533491	5.355929	6.415404	
0.446000	0.845225	0.892536	0.945029	1.003530	1.069028	1.142721	1.226071	1.320869	1.429327	1.554202	1.698951	1.867957	2.066817	2.302760	2.585218	2.926641	3.343676	3.858892	4.503362	5.320637	6.373029	
0.448000	0.835825	0.882822	0.934978	0.993114	1.058216	1.131477	1.214352	1.308623	1.416494	1.540706	1.684701	1.852835	2.050675	2.285405	2.566397	2.906015	3.320782	3.833089	4.473743	5.285903	6.331274	
0.450000	0.826646	0.873336	0.925162	0.982941	1.047656	1.120494	1.202903	1.296659	1.403954	1.527515	1.670768	1.838045	2.034881	2.268416	2.547961	2.885795	3.298320	3.807746	4.444621	5.251710	6.290124	
0.452000	0.817680	0.864070	0.915574	0.973004	1.037340	1.109764	1.191718	1.284968	1.391698	1.514621	1.657145	1.823578	2.019425	2.251782	2.529899	2.865971	3.276276	3.782850	4.415981	5.218045	6.249562	
0.454000	0.808922	0.855019	0.906208	0.963297	1.027262	1.099281	1.180788	1.273544	1.379719	1.502015	1.643822	1.809426	2.004299	2.235493	2.512201	2.846530	3.254640	3.758389	4.387810	5.184892	6.209573	
0.456000	0.800367	0.846177	0.897057	0.953813	1.017416	1.089037	1.170108	1.262377	1.368009	1.489690	1.630792	1.795580	1.989492	2.219540	2.494855	2.827461	3.233398	3.734351	4.360094	5.152237	6.170141	
0.458000	0.792009	0.837539	0.888118	0.944547	1.007794	1.079028	1.159669	1.251463	1.356560	1.477637	1.618047	1.782030	1.974996	2.203913	2.477852	2.808755	3.212541	3.710722	4.332820	5.120067	6.131251	
0.460000	0.783842	0.829099	0.879382	0.935493	0.998392	1.069245	1.149466	1.240793	1.345366	1.465849	1.605577	1.768769	1.960802	2.188603	2.461183	2.790401	3.192057	3.687492	4.305977	5.088369	6.092889	
0.462000	0.775862	0.820851	0.870846	0.926644	0.989204	1.059683	1.139493	1.230361	1.334420	1.454318	1.593376	1.755789	1.946902	2.173601	2.444837	2.772388	3.171935	3.664650	4.279553	5.057129	6.055042	
0.464000	0.768064	0.812791	0.862504	0.917996	0.980222	1.050336	1.129742	1.220161	1.323714	1.443039	1.581437	1.743081	1.933288	2.158898	2.428807	2.754708	3.152166	3.642184	4.253535	5.026336	6.017697	
0.466000	0.760443	0.804914	0.854351	0.909543	0.971443	1.041199	1.120209	1.210187	1.313243	1.432003	1.569752	1.730639	1.919951	2.144486	2.413082	2.737350	3.132740	3.620085	4.227913	4.995978	5.980840	
0.468000	0.752994	0.797215	0.846381	0.901280	0.962860	1.032265	1.110887	1.200431	1.303000	1.421205	1.558314	1.718456	1.906884	2.130358	2.397655	2.720307	3.113646	3.598341	4.202675	4.966043	5.944460	
0.470000	0.745713	0.789688	0.838590	0.893202	0.954469	1.023529	1.101770	1.190889	1.292979	1.410637	1.547117	1.706523	1.894080	2.116504	2.382517	2.703568	3.094877	3.576944	4.177813	4.936519	5.908543	
0.472000	0.738595	0.782331	0.830973	0.885305	0.946264	1.014987	1.092854	1.181555	1.283173	1.400294	1.536154	1.694835	1.881531	2.102918	2.367660	2.687127	3.076422	3.555884	4.153314	4.907397	5.873080	
0.474000	0.731636	0.775137	0.823526	0.877582	0.938241	1.006632	1.084132	1.172423	1.273578	1.390170	1.525419	1.683384	1.869231	2.089593	2.353077	2.670973	3.058273	3.535151	4.129170	4.878665	5.838058	
0.476000	0.724833	0.768104	0.816244	0.870030	0.930394	0.998461	1.075601	1.163488	1.264187	1.380259	1.514905	1.672164	1.857172	2.076520	2.338759	2.655101	3.040422	3.514736	4.105372	4.850314	5.803466	
0.478000	0.718180	0.761226	0.809123	0.862645	0.922719	0.990468	1.067253	1.154745	1.254995	1.370554	1.504607	1.661169	1.845348	2.063693	2.324701	2.639501	3.022861	3.494631	4.081909	4.822333	5.769294	
0.480000	0.711675	0.754500	0.802159	0.855422	0.915212	0.982648	1.059086	1.146188	1.245997	1.361051	1.494518	1.650393	1.833752	2.051106	2.310893	2.624166	3.005581	3.474828	4.058772	4.794714	5.735533	
0.482000	0.705312	0.747922	0.795348	0.848356	0.907868	0.974997	1.051094	1.137812	1.237188	1.351744	1.484634	1.639830	1.822379	2.038752	2.297330	2.609090	2.988574	3.455318	4.035955	4.767447	5.702171	
0.484000	0.699090	0.741488	0.788685	0.841444	0.900683	0.967511	1.043272	1.129614	1.228562	1.342628	1.474949	1.629474	1.811223	2.026624	2.284006	2.594264	2.971835	3.436093	4.013447	4.740523	5.669200	
0.486000	0.693003	0.735195	0.782167	0.834682	0.893653	0.960185	1.035617	1.121588	1.220115	1.333698	1.465457	1.619320	1.800277	2.014717	2.270912	2.579683	2.955354	3.417147	3.991241	4.713934	5.636610	
0.488000	0.687050	0.729038	0.775791	0.828066	0.886774	0.953015	1.028123	1.113730	1.211843	1.324949	1.456153	1.609362	1.789535	2.003024	2.258044	2.565339	2.939126	3.398471	3.969329	4.687671	5.604393	
0.490000	0.681225	0.723015	0.769552	0.821592	0.880043	0.945998	1.020787	1.106035	1.203739	1.316376	1.447032	1.599595	1.778994	1.991540	2.245395	2.551227	2.923144	3.380058	3.947704	4.661726	5.572539	
0.492000	0.675527	0.717122	0.763448	0.815257	0.873454	0.939128	1.013604	1.098499	1.195801	1.307974	1.438090	1.590014	1.768646	1.980259	2.232959	2.537339	2.907400	3.361902	3.926358	4.636092	5.541041	
0.494000	0.669951	0.711355	0.757474	0.809057	0.867005	0.932403	1.006571	1.091118	1.188024	1.299740	1.429322	1.580614	1.758487	1.969175	2.220731	2.523670	2.891889	3.343995	3.905284	4.610760	5.509890	
0.496000	0.664495	0.705712	0.751628	0.802989	0.860692	0.925819	0.999684	1.083889	1.180404	1.291668	1.420723	1.571390	1.748512	1.958284	2.208705	2.510215	2.876604	3.326331	3.884476	4.585724	5.479078	
0.498000	0.659156	0.700190	0.745906	0.797048	0.854512	0.919373	0.992939	1.076806	1.172936	1.283755	1.412288	1.562337	1.738716	1.947580	2.196875	2.496966	2.861540	3.308905	3.863925	4.560977	5.448598	
0.500000	0.653931	0.694785	0.740305	0.791233	0.848461	0.913059	0.986332	1.069867	1.165616	1.275996	1.404014	1.553452	1.729094	1.937058	2.185236	2.483920	2.846691	3.291709	3.843627	4.536511	5.418443	
0.502000	0.648817	0.689494	0.734822	0.785540	0.842535	0.906876	0.979860	1.063067	1.158442	1.268387	1.395897	1.544729	1.719642	1.926714	2.173784	2.471070	2.832050	3.274737	3.823574	4.512320	5.388605	
0.504000	0.643812	0.684315	0.729454	0.779966	0.836733	0.900821	0.973519	1.056404	1.151409	1.260925	1.387931	1.536164	1.710355	1.916542	2.162513	2.458411	2.817613	3.257985	3.803762	4.488398	5.359078	
0.506000	0.638911	0.679245	0.724199	0.774508	0.831051	0.894889	0.967306	1.049873	1.144513	1.253606	1.380114	1.527754	1.701229	1.906539	2.151418	2.445939	2.803374	3.241447	3.784183	4.464738	5.329854	
0.508000	0.634114	0.674281	0.719053	0.769163	0.825485	0.889077	0.961219	1.043471	1.137751	1.246425	1.372441	1.519494	1.692259	1.896699	2.140495	2.433648	2.789328	3.225116	3.764832	4.441334	5.300927	
0.510000	0.629418	0.669421	0.714015	0.763928	0.820033	0.883383	0.955253	1.037196	1.131119	1.239380	1.364908	1.511380	1.683442	1.887018	2.129740	2.421534	2.775471	3.208988	3.745703	4.418180	5.272292	
0.512000	0.624819	0.664662	0.709080	0.758800	0.814693	0.877804	0.949405	1.031043	1.124615	1.232466	1.357513	1.503409	1.674773	1.877493	2.119147	2.409591	2.761796	3.193058	3.726792	4.395271	5.243941	
0.514000	0.620316	0.660001	0.704247	0.753778	0.809460	0.872337	0.943674	1.025010	1.118235	1.225682	1.350251	1.495576	1.666249	1.868119	2.108713	2.397817	2.748300	3.177321	3.708093	4.372601	5.215869	
0.516000	0.615907	0.655436	0.699513	0.748857	0.804333	0.866979	0.938055	1.019093	1.111975	1.219022	1.343119	1.487879	1.657866	1.858892	2.098434	2.386205	2.734979	3.161771	3.689601	4.350165	5.188071	
0.518000	0.611588	0.650966	0.694876	0.744037	0.799309	0.861727	0.932546	1.013291	1.105834	1.212485	1.336113	1.480313	1.649620	1.849809	2.088305	2.374753	2.721827	3.146405	3.671311	4.327958	5.160540	
0.520000	0.607359	0.646586	0.690333	0.739314	0.794386	0.856579	0.927144	1.007599	1.099807	1.206066	1.329231	1.472876	1.641507	1.840865	2.078323	2.363455	2.708840	3.131218	3.653218	4.305974	5.133271	
0.522000	0.603216	0.642297	0.685882	0.734685	0.789560	0.851533	0.921847	1.002015	1.093892	1.199764	1.322470	1.465563	1.633525	1.832057	2.068483	2.352309	2.696014	3.116206	3.635318	4.284209	5.106259	
0.524000	0.599158	0.638094	0.681521	0.730150	0.784830	0.846584	0.916651	0.996537	1.088086	1.193574	1.315825	1.458373	1.625670	1.823382	2.058783	2.341309	2.683346	3.101364	3.617606	4.262658	5.079499	
0.526000	0.595182	0.633976	0.677248	0.725705	0.780193	0.841733	0.911555	0.991161	1.082386	1.187495	1.309295	1.451301	1.617938	1.814836	2.049219	2.330454	2.670830	3.086687	3.600079	4.241317	5.052987	
0.528000	0.591287	0.629942	0.673060	0.721347	0.775647	0.836974	0.906556	0.985886	1.076790	1.181523	1.302876	1.444344	1.610326	1.806416	2.039786	2.319737	2.658465	3.072174	3.582731	4.220180	5.026716	
0.530000	0.587471	0.625988	0.668956	0.717076	0.771190	0.832308	0.901652	0.980708	1.071295	1.175655	1.296566	1.437500	1.602832	1.798118	2.030482	2.309157	2.646244	3.057818	3.565559	4.199244	5.000683	
0.532000	0.583731	0.622114	0.664933	0.712889	0.766820	0.827731	0.896839	0.975625	1.065899	1.169890	1.290361	1.430766	1.595453	1.789940	2.021304	2.298710	2.634166	3.043617	3.548558	4.178505	4.974883	
0.534000	0.580067	0.618316	0.660990	0.708784	0.762534	0.823241	0.892117	0.970636	1.060599	1.164224	1.284260	1.424140	1.588184	1.781878	2.012248	2.288393	2.622227	3.029567	3.531726	4.157958	4.949312	
0.536000	0.576476	0.614594	0.657124	0.704759	0.758330	0.818836	0.887483	0.965737	1.055392	1.158655	1.278258	1.417617	1.581024	1.773930	2.003311	2.278201	2.610423	3.015664	3.515058	4.137600	4.923966	
0.538000	0.572956	0.610946	0.653334	0.700812	0.754207	0.814514	0.882934	0.960927	1.050277	1.153180	1.272355	1.411196	1.573970	1.766092	1.994491	2.268133	2.598751	3.001906	3.498551	4.117427	4.898840	
0.540000	0.569506	0.607370	0.649618	0.696941	0.750162	0.810273	0.878468	0.956203	1.045251	1.147798	1.266547	1.404874	1.567020	1.758362	1.985783	2.258185	2.587208	2.988288	3.482200	4.097434	4.873930	
0.542000	0.566124	0.603863	0.645974	0.693144	0.746194	0.806110	0.874084	0.951562	1.040312	1.142505	1.260833	1.398649	1.560169	1.750737	1.977187	2.248354	2.575791	2.974807	3.466004	4.077620	4.849234	
0.544000	0.562809	0.600426	0.642401	0.689420	0.742301	0.802025	0.869780	0.947004	1.035457	1.137300	1.255209	1.392518	1.553417	1.743214	1.968697	2.238637	2.564497	2.961461	3.449958	4.057979	4.824745	
0.546000	0.559559	0.597055	0.638896	0.685767	0.738480	0.798016	0.865553	0.942526	1.030685	1.132181	1.249673	1.386479	1.546760	1.735791	1.960313	2.229032	2.553322	2.948246	3.434060	4.038508	4.800462	
0.548000	0.556372	0.593749	0.635459	0.682183	0.734731	0.794079	0.861402	0.938126	1.025994	1.127145	1.244224	1.380529	1.540197	1.728466	1.952032	2.219535	2.542265	2.935160	3.418305	4.019206	4.776381	
