475.000000	0.063103	0.070661
495.000000	0.176831	0.177737
515.000000	0.151501	0.164083
535.000000	0.329445	0.297224
555.000000	0.336974	0.369024
575.000000	0.366231	0.368706
595.000000	0.451593	0.460939
615.000000	0.435565	0.399898
635.000000	0.242810	0.255722
655.000000	0.196089	0.200698
675.000000	0.179327	0.186397
695.000000	0.155695	0.153860
715.000000	0.154462	0.145955
735.000000	0.000000	0.003368
