0.056713	0.144924	0.011189	
0.203954	0.117373	0.031820	
0.188386	0.568404	0.053654	
0.201785	0.246484	0.086825	
0.192397	0.312068	0.044743	
0.210760	0.291774	0.142584	
0.212407	0.206180	0.054858	
0.571107	0.884973	0.056064	
0.296169	0.362474	0.589579	
0.435035	0.481487	1.121627	
0.660997	0.385275	1.312814	
0.579772	0.636622	0.681001	
0.427320	0.179406	0.329656	
0.356660	0.102526	0.235843	
0.304591	0.057600	0.187300	
0.104916	0.021927	0.062871	
