475.000000	0.177602
476.000000	0.159566
477.000000	0.144386
478.000000	0.142504
479.000000	0.141598
480.000000	0.138547
481.000000	0.140424
482.000000	0.142684
483.000000	0.154048
484.000000	0.163757
485.000000	0.171405
486.000000	0.183056
487.000000	0.188770
488.000000	0.193388
489.000000	0.190590
490.000000	0.185203
491.000000	0.180294
492.000000	0.181724
493.000000	0.175983
494.000000	0.170343
495.000000	0.166994
496.000000	0.168267
497.000000	0.172641
498.000000	0.198115
499.000000	0.206285
500.000000	0.186354
501.000000	0.167484
502.000000	0.159416
503.000000	0.157482
504.000000	0.158645
505.000000	0.156015
506.000000	0.155742
507.000000	0.166483
508.000000	0.193205
509.000000	0.209440
510.000000	0.190776
511.000000	0.176928
512.000000	0.166287
513.000000	0.154285
514.000000	0.153400
515.000000	0.157112
516.000000	0.161555
517.000000	0.156401
518.000000	0.154801
519.000000	0.154111
520.000000	0.153611
521.000000	0.156074
522.000000	0.156627
523.000000	0.155873
524.000000	0.155183
525.000000	0.151503
526.000000	0.155251
527.000000	0.155044
528.000000	0.157094
529.000000	0.159640
530.000000	0.163235
531.000000	0.166304
532.000000	0.167543
533.000000	0.175691
534.000000	0.215370
535.000000	0.409121
536.000000	0.503958
537.000000	0.451097
538.000000	0.408123
539.000000	0.360207
540.000000	0.338391
541.000000	0.361734
542.000000	0.427261
543.000000	0.428230
544.000000	0.426859
545.000000	0.477148
546.000000	1.023164
547.000000	0.952030
548.000000	0.686036
549.000000	0.543725
550.000000	0.372512
551.000000	0.310668
552.000000	0.288349
553.000000	0.269985
554.000000	0.251184
555.000000	0.238886
556.000000	0.230905
557.000000	0.225300
558.000000	0.225114
559.000000	0.227051
560.000000	0.230461
561.000000	0.232536
562.000000	0.232841
563.000000	0.236463
564.000000	0.241246
565.000000	0.246918
566.000000	0.255461
567.000000	0.285248
568.000000	0.354223
569.000000	0.457426
570.000000	0.412316
571.000000	0.359993
572.000000	0.325399
573.000000	0.292647
574.000000	0.279008
575.000000	0.278096
576.000000	0.309677
577.000000	0.439404
578.000000	0.420195
579.000000	0.499776
580.000000	0.483190
581.000000	0.419515
582.000000	0.400917
583.000000	0.388252
584.000000	0.390956
585.000000	0.397929
586.000000	0.400634
587.000000	0.406538
588.000000	0.446580
589.000000	0.530167
590.000000	0.616135
591.000000	0.603216
592.000000	0.560667
593.000000	0.540464
594.000000	0.512502
595.000000	0.483841
596.000000	0.465678
597.000000	0.449420
598.000000	0.442001
599.000000	0.437325
600.000000	0.423926
601.000000	0.405476
602.000000	0.389396
603.000000	0.375480
604.000000	0.357650
605.000000	0.345458
606.000000	0.338559
607.000000	0.334919
608.000000	0.334855
609.000000	0.349968
610.000000	0.400537
611.000000	0.572090
612.000000	0.679934
613.000000	0.570294
614.000000	0.519501
615.000000	0.481600
616.000000	0.449322
617.000000	0.399137
618.000000	0.353372
619.000000	0.328618
620.000000	0.315993
621.000000	0.315378
622.000000	0.311059
623.000000	0.307151
624.000000	0.309724
625.000000	0.306442
626.000000	0.316556
627.000000	0.306820
628.000000	0.295179
629.000000	0.282003
630.000000	0.285926
631.000000	0.307075
632.000000	0.290588
633.000000	0.271511
634.000000	0.254752
635.000000	0.241057
636.000000	0.233746
637.000000	0.229114
638.000000	0.228596
639.000000	0.223462
640.000000	0.218415
641.000000	0.218388
642.000000	0.219815
643.000000	0.218324
644.000000	0.214593
645.000000	0.210598
646.000000	0.211116
647.000000	0.210679
648.000000	0.206280
649.000000	0.207681
650.000000	0.205532
651.000000	0.208945
652.000000	0.203506
653.000000	0.202600
654.000000	0.200291
655.000000	0.206356
656.000000	0.205054
657.000000	0.199399
658.000000	0.200723
659.000000	0.198698
660.000000	0.193054
661.000000	0.194140
662.000000	0.189673
663.000000	0.189247
664.000000	0.185248
665.000000	0.180886
666.000000	0.181419
667.000000	0.183545
668.000000	0.180741
669.000000	0.179727
670.000000	0.205471
671.000000	0.259632
672.000000	0.236506
673.000000	0.219897
674.000000	0.200756
675.000000	0.184902
676.000000	0.176306
677.000000	0.173279
678.000000	0.172439
679.000000	0.171685
680.000000	0.164543
681.000000	0.165006
682.000000	0.161834
683.000000	0.166835
684.000000	0.167815
685.000000	0.170324
686.000000	0.169230
687.000000	0.162631
688.000000	0.160847
689.000000	0.157659
690.000000	0.155978
691.000000	0.156073
692.000000	0.152098
693.000000	0.151083
694.000000	0.155443
695.000000	0.152871
696.000000	0.148228
697.000000	0.156161
698.000000	0.155070
699.000000	0.154500
700.000000	0.149394
701.000000	0.149602
702.000000	0.145832
703.000000	0.143791
704.000000	0.144723
705.000000	0.141638
706.000000	0.145054
707.000000	0.155131
708.000000	0.159550
709.000000	0.166047
710.000000	0.168438
711.000000	0.154554
712.000000	0.157247
713.000000	0.161793
714.000000	0.148370
715.000000	0.143332
716.000000	0.137982
717.000000	0.139178
718.000000	0.135367
719.000000	0.134470
720.000000	0.134234
721.000000	0.134158
722.000000	0.134620
723.000000	0.136688
724.000000	0.135932
725.000000	0.134712
