#LICA Lamps Spectra Database
#Website 1: https://guaix.fis.ucm.es/lamps_spectra
#Website 2: http://carlostapia.es/lamparas/lamps.html
#Latest update: 2018/04/15
#Tester: Carlos Eugenio Tapia Ayuga
#Correct for Electrical Dark: Yes (JAZA2310)
#Correct for Detector Non-linearity: Yes (JAZA2310)
#Correct for Flux: Yes
#Start wavelength (nm): 300
#End wavelength (nm): 900
#Steps (nm):	1
#Locus: D65 sRGB Gamma 1 CIE1931
#XYZ coordinates: 0.2801	0.1813	0.0005
#xyY coordinates: 0.6065	0.3926	0.1813
#sRGB: 160	18	0
#CCT Lindbloom (K):	0
#CCT McCamy (K):	1624
#CCT Hernández-Andrés (K):	693
#Melatonin: 0.018
#Chlorophyll a: 0.001
#Chlorophyll b: 0.217
#Beta Carotene: 0.003
#Manufacturer: Unknown
#Luminance manufacturer: Unknown
#Other data:
#Begin Processed Spectral Data
W	S
300.00000000	0.00000000
301.00000000	0.00000000
302.00000000	0.00000000
303.00000000	0.00000000
304.00000000	0.00000000
305.00000000	0.00000000
306.00000000	0.00000000
307.00000000	0.00000000
308.00000000	0.00000000
309.00000000	0.00000000
310.00000000	0.00000000
311.00000000	0.00000000
312.00000000	0.00000000
313.00000000	0.00000000
314.00000000	0.00000000
315.00000000	0.00000000
316.00000000	0.00000000
317.00000000	0.00000000
318.00000000	0.00513996
319.00000000	0.00256998
320.00000000	0.00000000
321.00000000	0.00000000
322.00000000	0.00000000
323.00000000	0.00000000
324.00000000	0.00000000
325.00000000	0.00000000
326.00000000	0.00000000
327.00000000	0.00000000
328.00000000	0.00000000
329.00000000	0.00000000
330.00000000	0.00000000
331.00000000	0.00000000
332.00000000	0.00000000
333.00000000	0.00000000
334.00000000	0.00288181
335.00000000	0.00000000
336.00000000	0.00000000
337.00000000	0.00000000
338.00000000	0.00000000
339.00000000	0.00000000
340.00000000	0.00109823
341.00000000	0.00312736
342.00000000	0.00000000
343.00000000	0.00000000
344.00000000	0.00000000
345.00000000	0.00000000
346.00000000	0.00000000
347.00000000	0.00000000
348.00000000	0.00000000
349.00000000	0.00000000
350.00000000	0.00000000
351.00000000	0.00080259
352.00000000	0.00000000
353.00000000	0.00000000
354.00000000	0.00311714
355.00000000	0.00000000
356.00000000	0.00000000
357.00000000	0.00000000
358.00000000	0.00000000
359.00000000	0.00000000
360.00000000	0.00000000
361.00000000	0.00000000
362.00000000	0.00000000
363.00000000	0.00000000
364.00000000	0.00000000
365.00000000	0.00000000
366.00000000	0.00000000
367.00000000	0.00024998
368.00000000	0.00000000
369.00000000	0.00000000
370.00000000	0.00000000
371.00000000	0.00000000
372.00000000	0.00000000
373.00000000	0.00000000
374.00000000	0.00000000
375.00000000	0.00000000
376.00000000	0.00000000
377.00000000	0.00000000
378.00000000	0.00000000
379.00000000	0.00000000
380.00000000	0.00049178
381.00000000	0.00000000
382.00000000	0.00000000
383.00000000	0.00000000
384.00000000	0.00000000
385.00000000	0.00000000
386.00000000	0.00000000
387.00000000	0.00000000
388.00000000	0.00000000
389.00000000	0.00000000
390.00000000	0.00000000
391.00000000	0.00000000
392.00000000	0.00000000
393.00000000	0.00000000
394.00000000	0.00000000
395.00000000	0.00000000
396.00000000	0.00000000
397.00000000	0.00000000
398.00000000	0.00000000
399.00000000	0.00042208
400.00000000	0.00161028
401.00000000	0.00000000
402.00000000	0.00000000
403.00000000	0.00055056
404.00000000	0.00055721
405.00000000	0.00000000
406.00000000	0.00000000
407.00000000	0.00000000
408.00000000	0.00000000
409.00000000	0.00000000
410.00000000	0.00000000
411.00000000	0.00058822
412.00000000	0.00000000
413.00000000	0.00000000
414.00000000	0.00000000
415.00000000	0.00000000
416.00000000	0.00000000
417.00000000	0.00000000
418.00000000	0.00001977
419.00000000	0.00000000
420.00000000	0.00000000
421.00000000	0.00099275
422.00000000	0.00000000
423.00000000	0.00000000
424.00000000	0.00022868
425.00000000	0.00000000
426.00000000	0.00000000
427.00000000	0.00000000
428.00000000	0.00000000
429.00000000	0.00000000
430.00000000	0.00000000
431.00000000	0.00000000
432.00000000	0.00126113
433.00000000	0.00000000
434.00000000	0.00000000
435.00000000	0.00000000
436.00000000	0.00000000
437.00000000	0.00000000
438.00000000	0.00072096
439.00000000	0.00048854
440.00000000	0.00000000
441.00000000	0.00000000
442.00000000	0.00000000
443.00000000	0.00000000
444.00000000	0.00033961
445.00000000	0.00000000
446.00000000	0.00000000
447.00000000	0.00062861
448.00000000	0.00020993
449.00000000	0.00000000
450.00000000	0.00188258
451.00000000	0.00000000
452.00000000	0.00012678
453.00000000	0.00000000
454.00000000	0.00000000
455.00000000	0.00000000
456.00000000	0.00000000
457.00000000	0.00108358
458.00000000	0.00000000
459.00000000	0.00000000
460.00000000	0.00000000
461.00000000	0.00034523
462.00000000	0.00000000
463.00000000	0.00000000
464.00000000	0.00000000
465.00000000	0.00000000
466.00000000	0.00125023
467.00000000	0.00040606
468.00000000	0.00126079
469.00000000	0.00028440
470.00000000	0.00000000
471.00000000	0.00000000
472.00000000	0.00000000
473.00000000	0.00000000
474.00000000	0.00025458
475.00000000	0.00000000
476.00000000	0.00029462
477.00000000	0.00006032
478.00000000	0.00006475
479.00000000	0.00039516
480.00000000	0.00000000
481.00000000	0.00010497
482.00000000	0.00000000
483.00000000	0.00000000
484.00000000	0.00000000
485.00000000	0.00000000
486.00000000	0.00000000
487.00000000	0.00000000
488.00000000	0.00013905
489.00000000	0.00078231
490.00000000	0.00000000
491.00000000	0.00060134
492.00000000	0.00007651
493.00000000	0.00042310
494.00000000	0.00000000
495.00000000	0.00000000
496.00000000	0.00071858
497.00000000	0.00033109
498.00000000	0.00000000
499.00000000	0.00000000
500.00000000	0.00000000
501.00000000	0.00000000
502.00000000	0.00000000
503.00000000	0.00000000
504.00000000	0.00000000
505.00000000	0.00000000
506.00000000	0.00000000
507.00000000	0.00000000
508.00000000	0.00000000
509.00000000	0.00013240
510.00000000	0.00010548
511.00000000	0.00000000
512.00000000	0.00000000
513.00000000	0.00000000
514.00000000	0.00000000
515.00000000	0.00000000
516.00000000	0.00000000
517.00000000	0.00000000
518.00000000	0.00065127
519.00000000	0.00000000
520.00000000	0.00000000
521.00000000	0.00000000
522.00000000	0.00018216
523.00000000	0.00052074
524.00000000	0.00000000
525.00000000	0.00000000
526.00000000	0.00022408
527.00000000	0.00000000
528.00000000	0.00000000
529.00000000	0.00044628
530.00000000	0.00000000
531.00000000	0.00000000
532.00000000	0.00007003
533.00000000	0.00047627
534.00000000	0.00028661
535.00000000	0.00006901
536.00000000	0.00020039
537.00000000	0.00104916
538.00000000	0.00000000
539.00000000	0.00117781
540.00000000	0.00093345
541.00000000	0.00099378
542.00000000	0.00168373
543.00000000	0.00295594
544.00000000	0.00218743
545.00000000	0.00290686
546.00000000	0.00433686
547.00000000	0.00350071
548.00000000	0.00376483
549.00000000	0.00539675
550.00000000	0.00525992
551.00000000	0.00634844
552.00000000	0.00713041
553.00000000	0.00778236
554.00000000	0.00880766
555.00000000	0.01034978
556.00000000	0.01276657
557.00000000	0.01432097
558.00000000	0.01638724
559.00000000	0.01886708
560.00000000	0.02280010
561.00000000	0.02518996
562.00000000	0.02956244
563.00000000	0.03356276
564.00000000	0.03886937
565.00000000	0.04252054
566.00000000	0.04814666
567.00000000	0.05426233
